0.0,1.4142135623730951,-44.99999713521117,0.3884580471520295,89.54650105615225,0.793389380803053,89.3051841246776,1.1680438223997522,82.06025785095052
1.0,1.4142135623730951,-44.99999713521117,0.39064786446162214,89.61810661807382,0.7938978174741957,89.14003916286796,1.1623005578433832,81.09670399453098
2.0,1.4142135623730951,-44.99999713521117,0.390401594282073,89.47135715398811,0.7933308271426714,88.85874894617528,1.1580594762374141,80.13247152629235
3.0,1.4142135623730951,-44.99999713521117,0.38956134452363383,89.42129141930866,0.7938236122215123,88.59458437003114,1.1523651169220854,79.11778550281758
4.0,1.4142135623730951,-44.99999713521117,0.3890904140966296,89.28070142352517,0.7931007429108969,88.34797542691149,1.1465282459011787,78.01689252874102
5.0,1.4142135623730951,-44.99999713521117,0.3884819119870548,88.97429801666317,0.7926640223231401,87.9903639137568,1.1383441117528033,76.9010380259015
6.0,1.4142135623730951,-44.99999713521117,0.38818862668212645,88.77895397674364,0.7922136249562736,87.63975136615403,1.1304251215903078,75.72190857581303
7.0,1.4142135623730951,-44.99999713521117,0.3882752671468709,88.61359474375267,0.7929321463014942,87.30534753065925,1.123187509886808,74.49067923554506
8.0,1.4142135623730951,-44.99999713521117,0.38857013002252383,88.51725091756573,0.7927426128042777,86.87627013872451,1.1130821973762157,73.23952177732
9.0,1.4142135623730951,-44.99999713521117,0.38818992511832295,88.37310118491207,0.7927241096454533,86.41551291639333,1.1036439828707125,71.91727391297682
10.0,1.4142135623730951,-44.99999713521117,0.3887640710507163,88.02556812520224,0.792895975832336,85.94045435717115,1.093846981804475,70.51104962457012
11.0,1.4142135623730951,-44.99999713521117,0.3880064723106597,87.72644287198544,0.7919489279449428,85.48488382236576,1.0833690404511322,69.10777319251203
12.0,1.4142135623730951,-44.99999713521117,0.3886447727242119,87.56775922690386,0.7914878479080889,84.95941241926117,1.0706999430590327,67.69487190004213
13.0,1.4142135623730951,-44.99999713521117,0.3882480522102963,87.38742049812386,0.7915823879186012,84.33714715118965,1.0579376517481758,66.17609044967429
14.0,1.4142135623730951,-44.99999713521117,0.3885887836882661,86.87410706003642,0.7909683296648223,83.77755388931482,1.0448457509691877,64.71334961476826
15.0,1.4142135623730951,-44.99999713521117,0.38906671853157004,86.63802487199504,0.7914505762256381,83.01667066548549,1.0313486739538356,63.20751568120578
16.0,1.4142135623730951,-44.99999713521117,0.38979174235009173,86.16987666640657,0.7915859933250678,82.39820876469987,1.0172797986973874,61.7234305007001
17.0,1.4142135623730951,-44.99999713521117,0.38965278134655196,85.76065315947709,0.7909805841751196,81.58221652480415,1.002207819691191,60.10049325827134
18.0,1.4142135623730951,-44.99999713521117,0.38938137539239304,85.26010965175747,0.7895489120136424,80.749783832085,0.9856718501323193,58.54721483499307
19.0,1.4142135623730951,-44.99999713521117,0.3888026830629771,84.89493764569352,0.788993370028882,79.91098748049482,0.9701883481416205,56.94851626802744
20.0,0.017587303082083085,-15.073740086035725,0.3891472674966455,84.340306203698,0.7885014712731149,79.01433600055196,0.9554019367124353,55.2977411639917
21.0,0.015546747656356425,-10.438017850826691,0.38847700034088595,83.70342824144045,0.7869652874751839,78.0141878046453,0.9399927636731167,53.72997770490694
