0.0,-1.0,-1.0,-1.0,-1.0,0.3796970049081568,0.7230420332858128,0.5842421245186413,1.072119698178931
1.0,-1.0,-1.0,-1.0,-1.0,0.38007975155271995,0.7230006294224122,0.586175625650622,1.071605144121345
2.0,-1.0,-1.0,-1.0,-1.0,0.38011581346267176,0.723097481749636,0.5894108949946902,1.0697830297202158
3.0,-1.0,-1.0,-1.0,-1.0,0.3810817178966044,0.7232586192578769,0.5939669347700857,1.0668534047266223
4.0,-1.0,-1.0,-1.0,-1.0,0.381481253112101,0.7210439996877418,0.5982455117553362,1.0644982229580717
5.0,-1.0,-1.0,-1.0,-1.0,0.38232780525648696,0.7198983219849313,0.6033684480920345,1.060480007361518
6.0,-1.0,-1.0,-1.0,-1.0,0.3828984587632995,0.7201332457838092,0.6089175936594143,1.056456363410707
7.0,-1.0,-1.0,-1.0,-1.0,0.3835424308046466,0.7197248887478096,0.6145718145275364,1.0527728466710597
8.0,-1.0,-1.0,-1.0,-1.0,0.3838783899216252,0.7181705262817941,0.6213641217446557,1.0477127713917043
9.0,-1.0,-1.0,-1.0,-1.0,0.385332783672627,0.7181713694345135,0.6284090589677617,1.0420902268476575
10.0,-1.0,-1.0,-1.0,-1.0,0.3875333407663103,0.71753921642793,0.6353247435603782,1.0364627217054556
11.0,-1.0,-1.0,-1.0,-1.0,0.38859692876283325,0.7167241678060021,0.6437484231781162,1.0304643991889688
12.0,-1.0,-1.0,-1.0,-1.0,0.38975565894643516,0.7155335736000161,0.6528409403940801,1.0236759740495651
13.0,-1.0,-1.0,-1.0,-1.0,0.39148733076861136,0.7155803045201744,0.6616105748085627,1.0163836474764214
14.0,-1.0,-1.0,-1.0,-1.0,0.39201309756563085,0.7139755554859908,0.671575629956966,1.0083102605718928
15.0,-1.0,-1.0,-1.0,-1.0,0.39411682318745794,0.7119125574177858,0.6813011969603209,0.9993362942034913
16.0,-1.0,-1.0,-1.0,-1.0,0.39507582747404685,0.7118795821022416,0.6902537657215448,0.989189132964375
17.0,-1.0,-1.0,0.19187166927008295,0.3490427019351104,0.39726116014936813,0.7106734744820851,0.7021063776270636,0.9779287896645371
18.0,-1.0,-1.0,0.1794577619591362,0.34730475562661905,0.39934099445791826,0.7088899115259341,0.7133065293566141,0.9657758515272865
19.0,-1.0,-1.0,0.17848505569602152,0.3516547264939068,0.39965502266617603,0.7069711104487868,0.7231671259272889,0.952785734243726
20.0,-1.0,-1.0,0.17784077082416005,0.35632553037797254,0.40279798317382326,0.7060757627028483,0.7351731707723824,0.9391778273431948
21.0,-1.0,-1.0,0.17734986228444707,0.3571125672618497,0.40646454747893407,0.7072649893925861,0.7454327126495842,0.9243426416450358
22.0,-1.0,-1.0,0.17708062842649722,0.35675517478563507,0.4083702484058783,0.7035839514623474,0.7570888640127913,0.9075461844032418
23.0,-1.0,-1.0,0.17788835383505258,0.3558930079295787,0.4100877504954263,0.7032451262219904,0.7682914290063092,0.8903781858079726
24.0,-1.0,-1.0,0.17840779251766864,0.3556154408625959,0.41134581181566043,0.7013296262516034,0.7791076870460772,0.8706593254884579
25.0,-1.0,-1.0,0.17893637776865512,0.35472827437944077,0.414827356237268,0.6990531109297126,0.7891236561055157,0.8509358025046112
26.0,-1.0,-1.0,0.17893637776865512,0.35472827437944077,0.41753744273461013,0.6971232624664037,0.799176446806155,0.8300784208527177
27.0,-1.0,-1.0,0.17884337772576434,0.3541176768849608,0.4200660607196207,0.6949782491753668,0.8088037611933174,0.8058850205551252
28.0,-1.0,-1.0,0.17928653641164405,0.35397402213346113,0.42332970230166583,0.6928406157051291,0.8167457056537565,0.7814290005304568
29.0,-1.0,-1.0,0.17918620719670425,0.3548151697582954,0.42651243101602476,0.6902245988331026,0.8252728368329008,0.756239404867134
30.0,-1.0,-1.0,0.17916777105172882,0.35433400663393705,0.4295098895824691,0.6877458341147168,0.8326681531700247,0.7286020891897959
31.0,0.01907005185344639,-0.007839455351211057,0.17965638252166546,0.35392423441227755,0.43422150444162744,0.6846276289284335,0.8377089521310238,0.7005060328876281
32.0,0.019495674154496462,-0.006988216707787364,0.18076266443504332,0.35347706851647687,0.43799139517593877,0.682497714923553,0.8409949864192156,0.6699422592532364
33.0,0.01460104450646441,-0.004477057644812403,0.18123772587470394,0.3529158416358281,0.4426585791640535,0.678470799659364,0.8426032778865563,0.6379171321337344
34.0,0.013232160742039804,-0.005136194517756936,0.18116897168633975,0.3529158416358281,0.44716785226723194,0.6760195580675591,0.8429263603036989,0.6052426969781128
35.0,0.010046095168861775,-0.006186086496430521,0.18273052031616932,0.3513900599614655,0.45165599888301183,0.6721379689636173,0.8424800196845883,0.5723199965470137
36.0,0.008816164760207676,-0.004555089492428889,0.18462921383959327,0.35044759398139874,0.45705632650573724,0.6673373016847246,0.8397888013362651,0.5389643982709034
37.0,0.00756431833952393,-0.003950075277794393,0.18624900853184514,0.3512828067644763,0.4610616505057641,0.6626744794477805,0.8344526724937482,0.5043907362903145
38.0,0.006243750503196612,-0.0026033697071638053,0.18752586947631908,0.35078998548961876,0.46923882265758077,0.6580277933066973,0.8265972509948849,0.4693550534335035
39.0,0.005436343883832211,-0.002551591788041656,0.1887412070863161,0.3501437640479069,0.476356509361619,0.6521169352226673,0.8164856124055004,0.43410496845955177
40.0,0.004114944812138251,-0.0006060064601947864,0.18984030283587985,0.3491329878008723,0.4833709500785892,0.6456420318040219,0.8032363224891971,0.3987131623246127
41.0,0.004432435011420752,-0.0012238437465768607,0.1924675369163472,0.34633838045724585,0.48971913628358016,0.6395497707531015,0.788743465733155,0.36461250306096654
42.0,0.004130595275867328,-0.0012932593480284417,0.19455076469114285,0.3454859739132354,0.49968964957962314,0.6311336944065298,0.7724984422872434,0.33122045258159605
43.0,0.0045475119506056105,-0.0009394659123971572,0.19723886069299956,0.34494611186704355,0.5077712028502439,0.6221653142973123,0.7515035284239155,0.29836097072842716
44.0,0.004351030552926457,-0.0007015389405820708,0.19933156276337083,0.3435228432625444,0.515662671362368,0.6134970280314445,0.7286049693770231,0.26647089701095106
45.0,0.0036902252505721933,-0.0007342878264207174,0.2013135436870516,0.34146291689205577,0.5274526069295145,0.6024427476810377,0.7071304297278642,0.2391073467650125
46.0,0.0035669491725749468,-0.0004494899055506115,0.20454568174663862,0.34057760057794223,0.5361838585295629,0.591421800166763,0.6806233438846071,0.2132082485159447
47.0,0.0031888860477112873,-0.0005372999412423324,0.20651818837474364,0.3386036489707951,0.5491305608964169,0.579619324565001,0.6529569051760578,0.188431446123248
48.0,0.0030432679123173745,-0.0003745982804298003,0.2096984561557236,0.3367560123666411,0.5598148938393022,0.5667565829288439,0.6254782362801992,0.16621967518742514
49.0,0.0032693758493686736,-0.0002656051499133505,0.2127270368893322,0.33535636693497806,0.5702372803855514,0.5531480622846372,0.5964232412368837,0.14734150367465704
50.0,0.0031759318850815223,-0.0007186522593827593,0.21678977273707645,0.33348120124556674,0.5806498887437256,0.5377985236342228,0.5693011216645204,0.13185217447442893
51.0,0.002575928917352159,-0.0006175037264293874,0.2192430015474817,0.3308022935228154,0.5903995377380044,0.5214305250234752,0.5388261293300837,0.11790586539956971
52.0,0.0021582912427620237,0.000361229737927291,0.22329404349266807,0.3282516373729078,0.5989210379678912,0.5054905798537743,0.5100126841338726,0.1066018986293488
53.0,0.0023582197347749197,0.0002973944369829424,0.22629716280175188,0.325708179304167,0.6098271558280545,0.4859617804580504,0.4831438261872009,0.09913536717048153
54.0,0.0025265553241827126,-0.00028156248548032577,0.2284561908998287,0.32249154274139735,0.6204315143947965,0.46728651081685,0.4572494531685679,0.09290628596996421
55.0,0.0017744154290093364,-0.0004426999937212988,0.2323055465434459,0.3202069653302526,0.6279213412992944,0.44930527503729756,0.4312958747406022,0.0913528649748298
56.0,0.0018805662708529995,-0.001016586082514959,0.23592644355214695,0.3170805371704509,0.6354166174134175,0.42849530955335546,0.4073031805423012,0.08996705856925116
57.0,0.0015680009176668023,-5.097064439069284e-05,0.24079902609726717,0.3144603104935036,0.6439040429519529,0.4082010019718139,0.38604003387866925,0.08923996299125021
58.0,0.0014982963204068353,-0.0003259069557152974,0.24223440273233854,0.3110025113975998,0.6511810884993081,0.38742912434782106,0.3665000351505336,0.09178663278660423
59.0,0.0012802028031977095,-0.0005740202849432954,0.24741349363602072,0.3099416077848233,0.6556121420565613,0.36398257264070355,0.3479785410728047,0.0936977352537618
60.0,0.001391823710034155,-0.0003681509924972406,0.2519064548623825,0.3073319666966119,0.6619220795173385,0.33980023164662587,0.3315281488632698,0.097661038667374
61.0,9.242109250205352e-05,0.00041005811220042737,0.2550541882698764,0.3034074602254479,0.6638808871482559,0.31564389133729304,0.3167349837515251,0.10097246287597313
62.0,-1.516281103098276e-05,0.0003728700123969731,0.25858592858200524,0.30063991719031485,0.6680656060412052,0.2905215423171895,0.30613558578293826,0.10538738629604182
